ltable_id,rtable_id,ltable_title,rtable_title,ltable_manufacturer,rtable_manufacturer,ltable_price,rtable_price,label
1145,3194,microsoft office 2004 standard ( mac ),microsoft ( r ) project standard 2007,microsoft,,399.99,349.95,0
522,3194,microsoft visio standard 2007,microsoft ( r ) project standard 2007,microsoft,,259.95,349.95,0
606,3194,microsoft office 2004 professional ( mac ),microsoft ( r ) project standard 2007,microsoft,,499.99,349.95,0
146,3194,microsoft mappoint 2006 standard edition,microsoft ( r ) project standard 2007,microsoft,,299.0,349.95,0
781,3194,microsoft excel 2004 ( mac ),microsoft ( r ) project standard 2007,microsoft,,229.99,349.95,0
823,3194,microsoft word 2004 upgrade ( mac ),microsoft ( r ) project standard 2007,microsoft,,109.99,349.95,0
519,3194,microsoft student with encarta premium 2008 dvd,microsoft ( r ) project standard 2007,microsoft,,49.95,349.95,0
614,3194,microsoft works suite 2006,microsoft ( r ) project standard 2007,microsoft,,99.0,349.95,0
605,3194,microsoft word 2004 ( mac ),microsoft ( r ) project standard 2007,microsoft,,229.99,349.95,0
12,3194,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client,microsoft ( r ) project standard 2007,microsoft,,1849.0,349.95,0
571,2816,microsoft visio standard 2007 version upgrade,microsoft word 2007 upgrade ( pc ),microsoft,,129.95,109.95,0
371,2816,microsoft powerpoint 2004 upgrade ( mac ),microsoft word 2007 upgrade ( pc ),microsoft,,109.99,109.95,0
587,2816,microsoft word 2007 version upgrade,microsoft word 2007 upgrade ( pc ),microsoft,,109.95,109.95,1
490,2816,microsoft visual studio professional 2005 upgrade,microsoft word 2007 upgrade ( pc ),microsoft software,,549.0,109.95,0
271,2816,microsoft office small business 2007,microsoft word 2007 upgrade ( pc ),microsoft software,,735.33,109.95,0
518,2816,microsoft office 2004 standard upgrade ( mac ),microsoft word 2007 upgrade ( pc ),microsoft,,239.99,109.95,0
225,2816,microsoft powerpoint 2004 ( mac ),microsoft word 2007 upgrade ( pc ),microsoft,,229.99,109.95,0
1145,2816,microsoft office 2004 standard ( mac ),microsoft word 2007 upgrade ( pc ),microsoft,,399.99,109.95,0
522,2816,microsoft visio standard 2007,microsoft word 2007 upgrade ( pc ),microsoft,,259.95,109.95,0
541,2816,microsoft onenote 2007,microsoft word 2007 upgrade ( pc ),microsoft,,99.95,109.95,0
146,2816,microsoft mappoint 2006 standard edition,microsoft word 2007 upgrade ( pc ),microsoft,,299.0,109.95,0
781,2816,microsoft excel 2004 ( mac ),microsoft word 2007 upgrade ( pc ),microsoft,,229.99,109.95,0
823,2816,microsoft word 2004 upgrade ( mac ),microsoft word 2007 upgrade ( pc ),microsoft,,109.99,109.95,0
616,2816,microsoft windows vista home basic upgrade [ dvd ],microsoft word 2007 upgrade ( pc ),microsoft,,99.95,109.95,0
511,2816,microsoft publisher 2007 version upgrade,microsoft word 2007 upgrade ( pc ),microsoft,,99.95,109.95,0
614,2816,microsoft works suite 2006,microsoft word 2007 upgrade ( pc ),microsoft,,99.0,109.95,0
578,2816,microsoft office excel 2007,microsoft word 2007 upgrade ( pc ),microsoft,,229.95,109.95,0
605,2816,microsoft word 2004 ( mac ),microsoft word 2007 upgrade ( pc ),microsoft,,229.99,109.95,0
443,2816,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft word 2007 upgrade ( pc ),microsoft,,709.0,109.95,0
171,2816,microsoft licenses word mac 10.0 eng govt ( d4800369 ),microsoft word 2007 upgrade ( pc ),microsoft licenses,,349.83,109.95,0
571,2497,microsoft visio standard 2007 version upgrade,office pro 2007 upgrade microsoft 269-10294,microsoft,,129.95,257.71,0
135,2497,microsoft crm professional cal 3.0 product upgrade license pack user cal,office pro 2007 upgrade microsoft 269-10294,microsoft software,,9980.0,257.71,0
604,2497,microsoft office small business 2007 full version,office pro 2007 upgrade microsoft 269-10294,microsoft,,449.95,257.71,0
371,2497,microsoft powerpoint 2004 upgrade ( mac ),office pro 2007 upgrade microsoft 269-10294,microsoft,,109.99,257.71,0
490,2497,microsoft visual studio professional 2005 upgrade,office pro 2007 upgrade microsoft 269-10294,microsoft software,,549.0,257.71,0
518,2497,microsoft office 2004 standard upgrade ( mac ),office pro 2007 upgrade microsoft 269-10294,microsoft,,239.99,257.71,0
1145,2497,microsoft office 2004 standard ( mac ),office pro 2007 upgrade microsoft 269-10294,microsoft,,399.99,257.71,0
606,2497,microsoft office 2004 professional ( mac ),office pro 2007 upgrade microsoft 269-10294,microsoft,,499.99,257.71,0
512,2497,microsoft windows xp professional upgrade with sp2,office pro 2007 upgrade microsoft 269-10294,microsoft software,,199.99,257.71,0
511,2497,microsoft publisher 2007 version upgrade,office pro 2007 upgrade microsoft 269-10294,microsoft,,99.95,257.71,0
571,2863,microsoft visio standard 2007 version upgrade,microsoft money 2007 premium ( pc ),microsoft,,129.95,79.99,0
574,2863,microsoft mappoint 2006 with gps,microsoft money 2007 premium ( pc ),microsoft,,349.0,79.99,0
518,2863,microsoft office 2004 standard upgrade ( mac ),microsoft money 2007 premium ( pc ),microsoft,,239.99,79.99,0
225,2863,microsoft powerpoint 2004 ( mac ),microsoft money 2007 premium ( pc ),microsoft,,229.99,79.99,0
951,2863,microspot macdraft professional ( mac ),microsoft money 2007 premium ( pc ),microspot ltd.,,349.99,79.99,0
522,2863,microsoft visio standard 2007,microsoft money 2007 premium ( pc ),microsoft,,259.95,79.99,0
606,2863,microsoft office 2004 professional ( mac ),microsoft money 2007 premium ( pc ),microsoft,,499.99,79.99,0
858,2863,microsoft onenote 2007 upgrade,microsoft money 2007 premium ( pc ),microsoft,,79.95,79.99,0
541,2863,microsoft onenote 2007,microsoft money 2007 premium ( pc ),microsoft,,99.95,79.99,0
497,2863,microsoft data analyzer 2002,microsoft money 2007 premium ( pc ),microsoft,,179.0,79.99,0
823,2863,microsoft word 2004 upgrade ( mac ),microsoft money 2007 premium ( pc ),microsoft,,109.99,79.99,0
519,2863,microsoft student with encarta premium 2008 dvd,microsoft money 2007 premium ( pc ),microsoft,,49.95,79.99,0
614,2863,microsoft works suite 2006,microsoft money 2007 premium ( pc ),microsoft,,99.0,79.99,0
578,2863,microsoft office excel 2007,microsoft money 2007 premium ( pc ),microsoft,,229.95,79.99,0
816,2863,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft money 2007 premium ( pc ),microsoft,,10949.0,79.99,0
243,2863,money premium 2007 win32 eng na mini box us only cd,microsoft money 2007 premium ( pc ),microsoft,,118.46,79.99,0
87,2863,microsoft licenses project svr sa govt ( h2200301 ),microsoft money 2007 premium ( pc ),microsoft licenses,,3601.4,79.99,0
571,3175,microsoft visio standard 2007 version upgrade,microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,129.95,108.87,0
574,3175,microsoft mappoint 2006 with gps,microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,349.0,108.87,0
371,3175,microsoft powerpoint 2004 upgrade ( mac ),microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,109.99,108.87,0
587,3175,microsoft word 2007 version upgrade,microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,109.95,108.87,0
518,3175,microsoft office 2004 standard upgrade ( mac ),microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,239.99,108.87,0
512,3175,microsoft windows xp professional upgrade with sp2,microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft software,,199.99,108.87,0
541,3175,microsoft onenote 2007,microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,99.95,108.87,0
823,3175,microsoft word 2004 upgrade ( mac ),microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,109.99,108.87,0
616,3175,microsoft windows vista home basic upgrade [ dvd ],microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,99.95,108.87,0
511,3175,microsoft publisher 2007 version upgrade,microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,99.95,108.87,0
547,3175,microsoft outlook 2007,microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,109.95,108.87,0
514,3175,microsoft windows vista ultimate upgrade [ dvd ],microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,259.95,108.87,0
186,3175,learn2 training for microsoft powerpoint,microsoft ( r ) powerpoint ( r ) 2002 upgrade,topics-entertainment-software - ( consignment ),,9.99,108.87,0
571,2853,microsoft visio standard 2007 version upgrade,microsoft windows xp professional edition ( upgrade ),microsoft,,129.95,199.99,0
135,2853,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft windows xp professional edition ( upgrade ),microsoft software,,9980.0,199.99,0
93,2853,microsoft office frontpage 2003 academic version windows ),microsoft windows xp professional edition ( upgrade ),microsoft,,159.98,199.99,0
632,2853,microsoft windows xp professional full version with sp2,microsoft windows xp professional edition ( upgrade ),microsoft,,299.99,199.99,0
753,2853,microsoft office & windows training professional,microsoft windows xp professional edition ( upgrade ),topics entertainment,,49.95,199.99,0
371,2853,microsoft powerpoint 2004 upgrade ( mac ),microsoft windows xp professional edition ( upgrade ),microsoft,,109.99,199.99,0
587,2853,microsoft word 2007 version upgrade,microsoft windows xp professional edition ( upgrade ),microsoft,,109.95,199.99,0
584,2853,microsoft windows vista business full version [ dvd ],microsoft windows xp professional edition ( upgrade ),microsoft,,299.95,199.99,0
496,2853,microsoft windows vista business 32-bit for system builders,microsoft windows xp professional edition ( upgrade ),microsoft,,179.99,199.99,0
1148,2853,sibelius 4 professional edition,microsoft windows xp professional edition ( upgrade ),sibelius-software-ltd .,,599.99,199.99,0
523,2853,microsoft windows vista ultimate full version [ dvd ],microsoft windows xp professional edition ( upgrade ),microsoft,,399.95,199.99,0
518,2853,microsoft office 2004 standard upgrade ( mac ),microsoft windows xp professional edition ( upgrade ),microsoft,,239.99,199.99,0
951,2853,microspot macdraft professional ( mac ),microsoft windows xp professional edition ( upgrade ),microspot ltd.,,349.99,199.99,0
654,2853,acrobat professional 8 ( windows ),microsoft windows xp professional edition ( upgrade ),adobe,,273.0,199.99,0
348,2853,microsoft office & windows training,microsoft windows xp professional edition ( upgrade ),topics entertainment,,29.99,199.99,0
823,2853,microsoft word 2004 upgrade ( mac ),microsoft windows xp professional edition ( upgrade ),microsoft,,109.99,199.99,0
531,2853,microsoft windows server 2003 client additional license for users-5 pack,microsoft windows xp professional edition ( upgrade ),microsoft,,809.0,199.99,0
616,2853,microsoft windows vista home basic upgrade [ dvd ],microsoft windows xp professional edition ( upgrade ),microsoft,,99.95,199.99,0
1305,2853,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft windows xp professional edition ( upgrade ),microsoft software,,799.0,199.99,0
90,2853,emc retrospect 7.5 professional for windows upgrade,microsoft windows xp professional edition ( upgrade ),dantz,,,199.99,0
443,2853,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft windows xp professional edition ( upgrade ),microsoft,,709.0,199.99,0
514,2853,microsoft windows vista ultimate upgrade [ dvd ],microsoft windows xp professional edition ( upgrade ),microsoft,,259.95,199.99,0
852,2853,cinescore professional soundtrack edition,microsoft windows xp professional edition ( upgrade ),sony-pictures-digital-entertainment,,249.95,199.99,0
431,2853,microsoft windows server 2003 client additional license for devices 5 pack,microsoft windows xp professional edition ( upgrade ),microsoft,,209.0,199.99,0
145,2853,microsoft virtual pc for mac 7.0 with windows 2000,microsoft windows xp professional edition ( upgrade ),microsoft,,249.99,199.99,0
118,2853,crystal reports xi professional edition,microsoft windows xp professional edition ( upgrade ),business objects,,495.0,199.99,0
888,2853,microsoft oem 3pk xp home edition sp2 n09-01624 ),microsoft windows xp professional edition ( upgrade ),microsoft corporation,,,199.99,0
571,1514,microsoft visio standard 2007 version upgrade,microsoft windows vista home basic upgrade ( pc ),microsoft,,129.95,99.99,0
753,1514,microsoft office & windows training professional,microsoft windows vista home basic upgrade ( pc ),topics entertainment,,49.95,99.99,0
371,1514,microsoft powerpoint 2004 upgrade ( mac ),microsoft windows vista home basic upgrade ( pc ),microsoft,,109.99,99.99,0
584,1514,microsoft windows vista business full version [ dvd ],microsoft windows vista home basic upgrade ( pc ),microsoft,,299.95,99.99,0
496,1514,microsoft windows vista business 32-bit for system builders,microsoft windows vista home basic upgrade ( pc ),microsoft,,179.99,99.99,0
518,1514,microsoft office 2004 standard upgrade ( mac ),microsoft windows vista home basic upgrade ( pc ),microsoft,,239.99,99.99,0
858,1514,microsoft onenote 2007 upgrade,microsoft windows vista home basic upgrade ( pc ),microsoft,,79.95,99.99,0
512,1514,microsoft windows xp professional upgrade with sp2,microsoft windows vista home basic upgrade ( pc ),microsoft software,,199.99,99.99,0
348,1514,microsoft office & windows training,microsoft windows vista home basic upgrade ( pc ),topics entertainment,,29.99,99.99,0
781,1514,microsoft excel 2004 ( mac ),microsoft windows vista home basic upgrade ( pc ),microsoft,,229.99,99.99,0
511,1514,microsoft publisher 2007 version upgrade,microsoft windows vista home basic upgrade ( pc ),microsoft,,99.95,99.99,0
605,1514,microsoft word 2004 ( mac ),microsoft windows vista home basic upgrade ( pc ),microsoft,,229.99,99.99,0
514,1514,microsoft windows vista ultimate upgrade [ dvd ],microsoft windows vista home basic upgrade ( pc ),microsoft,,259.95,99.99,0
544,1514,microsoft windows xp home edition full version with sp2,microsoft windows vista home basic upgrade ( pc ),microsoft,,199.0,99.99,0
492,1514,microsoft productivity pack for windows mobile,microsoft windows vista home basic upgrade ( pc ),microsoft,,29.99,99.99,0
571,1182,microsoft visio standard 2007 version upgrade,microsoft ( r ) office word 2004 for mac full version,microsoft,,129.95,231.29,0
93,1182,microsoft office frontpage 2003 academic version windows ),microsoft ( r ) office word 2004 for mac full version,microsoft,,159.98,231.29,0
