ltable_id,rtable_id,ltable_Song_Name,rtable_Song_Name,ltable_Artist_Name,rtable_Artist_Name,ltable_Album_Name,rtable_Album_Name,ltable_Genre,rtable_Genre,ltable_Price,rtable_Price,ltable_CopyRight,rtable_CopyRight,ltable_Time,rtable_Time,ltable_Released,rtable_Released,label
1625,27515,Fake ( Demo ),Left Out [ Demo ],Shinedown,Shinedown,Us and Them ( Deluxe Version ),Leave A Whisper ( Deluxe ),"Rock , Music , Metal , Hard Rock , Alternative",Rock,$ 1.29,$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,2015 Mad Decent,5:05,3:36,4-Oct-05,"May 27 , 2003",0
2749,17161,Whateva ( feat . Monty ),Whateva ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap,Fetty Wap ( Deluxe ),Fetty Wap ( Deluxe ) [ Clean ],"Hip-Hop/Rap , Music , Rap",Rap & Hip-Hop,Album Only,$ 1.29,2015 300 Entertainment/RGF Productions,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,5:11,,"September 25 , 2015",1
5409,20551,Every Time You Go,I Know You Care,Ellie Goulding,Ellie Goulding,Bright Lights ( Deluxe Version ),Halcyon ( Deluxe ),"Pop , Music , Dance , Rock",Pop,$ 1.29,$ 1.29,‰ ãÑ 2010 Polydor Ltd. ( UK ),( C ) 2013 Polydor Ltd. ( UK ),3:25,3:26,29-Nov-10,"August 27 , 2013",0
1148,7757,Goner,Goner,twenty one pilots,twenty one pilots,Blurryface,Blurryface,"Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",Alternative Rock,$ 1.29,$ 1.29,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,3:56,15-May-15,"May 15 , 2015",1
1309,34898,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],Gettin ' Over You ( Feat . Fergie & Lmfao ),David Guetta,David Guetta,Listen ( Deluxe Version ),One Love ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",Dance & Electronic,$ 1.29,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:20,3:07,24-Nov-14,"August 21 , 2009",0
1263,34898,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],Gettin ' Over You ( Feat . Fergie & Lmfao ),David Guetta,David Guetta,One Love ( Deluxe Version ),One Love ( Deluxe Version ),"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,2:51,3:07,21-Aug-09,"August 21 , 2009",0
5071,34920,Obsession ( feat . JD Davis & Miss B ),Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ),David Guetta,David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],One Love ( Deluxe Version ),"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",Dance & Electronic,Album Only,$ 1.29,‰ ãÑ 2007 Gum Records,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:06,3:31,18-Sep-07,"August 21 , 2009",0
1264,34920,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ),David Guetta,David Guetta,One Love ( Deluxe Version ),One Love ( Deluxe Version ),"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,2:51,3:31,21-Aug-09,"August 21 , 2009",0
317,22283,Epilogue ( feat . George the Poet ),Wonder [ feat . Emeli SandÌ © ],Naughty Boy,Naughty Boy,Hotel Cabana,Hotel Cabana ( Deluxe Version ) [ Explicit ],"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",Pop,$ 1.29,$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,3:27,6-May-14,"May 6 , 2014",0
467,362,Sunburn ( Bonus Track ),Sunburn ( Deluxe Edition ),Ed Sheeran,Ed Sheeran,#NAME ?,#NAME ?,"Singer/Songwriter , Music",Pop,$ 1.29,$ 1.29,2011 Warner Music UK Limited,Doll records,4:35,4:35,9-Sep-11,"September 9 , 2011",1
6458,18807,I Do n't Believe You ( Main Version ),I Do n't Believe You,P!NK,P!nk,Funhouse,Funhouse ( Explicit ),"Pop , Music , R&B / Soul , Dance , Pop/Rock","R&B , Pop",$ 1.29,$ 1.29,‰ ãÑ LaFace Recording LLC,( c ) 2006 Roadshow,4:36,4:36,28-Oct-08,"October 28 , 2008",1
2841,52852,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker )",Crack In the Pearl,Mark Ronson,Mark Ronson,Uptown Special,Uptown Special [ Clean ],"Pop , Music , R&B / Soul , Funk , Soul",Pop,$ 1.29,$ 1.29,"Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",2015 Real Sounds,2:16,2:25,13-Jan-15,"January 13 , 2015",0
5085,40496,You & Me ( feat . Eliza Doolittle ),Defeated No More [ feat . Edward Macfarlane ],Disclosure,Disclosure,Settle ( Deluxe Version ),Settle,"Electronic , Music","Electronica , Dance & Electronic",$ 1.29,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",4:26,6:07,15-Apr-14,"June 11 , 2013",0
1183,34915,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],I Wan na Go Crazy ( Feat . Will.I.Am ; Extended ; Continuous Mix Version ),David Guetta,David Guetta,One Love ( Deluxe Version ),One Love ( Deluxe Version ),"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,2:51,4:54,21-Aug-09,"August 21 , 2009",0
1183,31278,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],Whoremonger ( Album Version ( Explicit ) ) [ Explicit ],David Guetta,David Banner,One Love ( Deluxe Version ),Mississippi-The Album ( Explicit Version ),"Dance , Music",Pop,$ 1.29,$ 0.99,2010 Gum Prod licence exclusive Parlophone Music France,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",2:51,1:02,21-Aug-09,"May 20 , 2003",0
2742,17206,Whateva ( feat . Monty ),My Way ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap,Fetty Wap ( Deluxe ),Fetty Wap [ Explicit ],"Hip-Hop/Rap , Music , Rap",Rap & Hip-Hop,Album Only,$ 1.29,2015 300 Entertainment/RGF Productions,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,3:33,,"September 25 , 2015",0
2459,10377,O Little Town of Bethlehem,Sweet Little Jesus Boy,Kenny Chesney,Kenny Rogers,All I Want for Christmas Is a Real Good Tan,Christmas Greetings,"Holiday , Music , Country , Honky Tonk , Contemporary Country , Christmas","Holiday , Christmas , Miscellaneous",$ 0.99,$ 1.29,2003 BMG Music,"( C ) 2000 Capitol Records , LLC",4:18,3:04,4-Oct-03,"August 17 , 2000",0
3573,53964,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )",Street Money ( feat . Rick Ross ) [ Explicit ],Flo Rida,Flo Rida,"Only One Flo , Pt. 1",Welcome to Flo Rida [ Explicit ],"Hip-Hop/Rap , Music , Rap , Dirty South",Rap & Hip-Hop,$ 1.29,$ 0.99,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2015 CMG Records,3:36,3:57,24-Nov-10,"April 6 , 2015",0
1344,10527,Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ],Clarity ( Zedd Union Mix ) [ feat . Foxes ],Zedd,Zedd,Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP,Clarity ( Remixes ),"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2015 Interscope Records,( C ) 2013 Interscope Records,4:15,3:28,10-Jul-15,"February 12 , 2013",0
6218,29583,We Run,We Run,Sugarland,Sugarland,Love On the Inside ( Deluxe Fan Edition ),Love On The Inside,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",Country,$ 1.29,$ 1.29,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.","( C ) 2008 Mercury Records , a Division of UMG Recordings , Inc.",3:55,3:56,22-Jul-08,"July 29 , 2008",1
1159,28024,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],S.T.O.P ( feat . Ryan Tedder ),David Guetta,David Guetta,One Love ( Deluxe Version ),Listen ( Deluxe ),"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2015 If Moving Your Mine,2:51,3:34,21-Aug-09,"November 24 , 2014",0
3360,17651,That Good,I 'm Good [ Explicit ],Snoop Dogg & Wiz Khalifa,Wiz Khalifa,Mac and Devin Go to High School ( Music from and Inspired By the Movie ),Flight School [ Explicit ],"Soundtrack,Music,Hip-Hop / Rap , Hardcore Rap , West Coast Rap , Gangsta Rap , Rap , Soundtrack",Rap & Hip-Hop,$ 1.29,$ 0.99,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2013 Mad Decent,3:48,2:32,9-Dec-11,"April 17 , 2009",0
1317,34002,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),Little Bad Girl ( Feat . Taio Cruz & Ludacris ) [ Explicit ],David Guetta,David Guetta,Nothing But the Beat,Nothing But The Beat,"Dance , Music , House , Electronic , Rock",Dance & Electronic,$ 1.29,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",2009 Andy Henningsen,3:34,3:12,26-Aug-11,"August 26 , 2011",0
1151,53282,Truce,Truce,twenty one pilots,twenty one pilots,Vessel,Vessel,"Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap","Alternative Rock , Indie & Lo-Fi",$ 1.29,$ 1.29,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,"( C ) 2000 Columbia Pictures Industries , Inc.",2:22,2:22,4-Jan-13,"January 4 , 2013",1
1579,41572,Second Chance ( Live Acoustic from Kansas City ),Diamond Eyes ( Boom-Lay Boom-Lay Boom ) [ Live From Washington State ],Shinedown,Shinedown,Somewhere In the Stratosphere ( Live ),Somewhere In The Stratosphere,"Rock , Music , Metal , Alternative , Hard Rock",Rock,$ 1.29,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,( C ) 2005 MCA Nashville,5:06,5:44,18-Apr-11,"April 18 , 2011",0
1579,41593,Second Chance ( Live Acoustic from Kansas City ),Devour ( Live Acoustic From Kansas City ),Shinedown,Shinedown,Somewhere In the Stratosphere ( Live ),Somewhere In The Stratosphere,"Rock , Music , Metal , Alternative , Hard Rock",Rock,$ 1.29,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,( C ) 2005 MCA Nashville,5:06,3:53,18-Apr-11,"April 18 , 2011",0
252,52996,VHS Outro ( Interlude ),Smoke ( Interlude ) [ Explicit ],X Ambassadors,X Ambassadors,VHS,VHS [ Explicit ],"Alternative , Music , Rock , Adult Alternative",Alternative Rock,$ 1.29,$ 1.29,2015 KIDinaKORNER/Interscope Records,( C ) 2015 KIDinaKORNER/Interscope Records,1:25,0:24,30-Jun-15,"June 30 , 2015",0
2399,29849,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ),Kenny Chesney & Willie Nelson,Kenny Chesney,Lucky Old Sun,Lucky Old Sun,"Country , Music , Contemporary Country , Honky Tonk","Country , Contemporary Country",$ 0.99,$ 0.99,"2008 Blue Chair Records , LLC","( P ) 2008 Blue Chair Records , LLC",4:16,4:16,2008,"October 21 , 2008",1
1260,34919,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],Missing You ( Feat . Novel ; Continuous Mix Version ),David Guetta,David Guetta,One Love ( Deluxe Version ),One Love ( Deluxe Version ),"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,2:51,4:59,21-Aug-09,"August 21 , 2009",0
1260,54194,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],When Love Takes Over ( feat . Kelly Rowland ) [ Electro Radio Edit ],David Guetta,David Guetta,One Love ( Deluxe Version ),When Love Takes Over ( feat . Kelly Rowland ),"Dance , Music",Dance & Electronic,$ 1.29,$ 0.99,2010 Gum Prod licence exclusive Parlophone Music France,"( C ) 2015 The Valory Music Co. , LLC",2:51,3:02,21-Aug-09,"May 5 , 2009",0
4980,20081,Hurt a Lot Worse When You Go,Days Go By,Toby Keith,Keith Urban,"Beyond The Hits , Vol . 1",Greatest Hits - 18 Kids,"Country , Music",Country,Album Only,$ 1.29,‰ ãÑ 2011 TriPower,"å © 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",4:21,3:49,20-Dec-11,"November 20 , 2007",0
1489,3898,Through the Ghost,Through The Ghost,Shinedown,Shinedown,Amaryllis,Amaryllis,"Rock , Music , Alternative , Grunge , Hard Rock , Metal",Rock,$ 1.29,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Krankbrother,4:01,4:01,23-Mar-12,"March 23 , 2012",1
5079,40453,White Noise ( feat . AlunaGeorge ),Voices ( Wookie Remix ) [ feat . Sasha Keable ],Disclosure,Disclosure,Settle ( Deluxe Version ),Settle ( The Remixes ),"Electronic , Music","Electronica , Dance & Electronic",$ 1.29,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",4:37,5:33,15-Apr-14,"December 16 , 2013",0
2987,37085,Blame ( feat . John Newman ) [ BURNS Remix ],Pray to God ( R3hab Remix ),Calvin Harris,Calvin Harris feat . HAIM,Blame ( Remixes ) [ feat . John Newman ] - EP,Pray to God ( Remixes ),"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2014 Sony Music Entertainment UK Limited,"( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States",4:17,4:31,10-Nov-14,"September 25 , 2015",0
2979,37085,Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ],Pray to God ( R3hab Remix ),Calvin Harris,Calvin Harris feat . HAIM,Thinking About You ( feat . Ayah Marar ) [ Remixes ],Pray to God ( Remixes ),"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2013 Sony Music Entertainment UK Limited,"( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States",5:42,4:31,2-Aug-13,"September 25 , 2015",0
2809,28356,Otherside Remix ( Live ),English Girls Approximately ( Live in London 2 ),Macklemore & Ryan Lewis,Ryan Adams,Otherside Remix ( Live ) - Single,Live After Deaf ( London 2 ),"Hip-Hop/Rap , Music","Folk , Rock",$ 0.99,$ 0.99,"2011 Macklemore , LLC",2012 PAXAM RECORDS,6:10,5:08,31-Aug-11,"July 2 , 2012",0
2809,44223,Otherside Remix ( Live ),Gim me Something Good ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ],Macklemore & Ryan Lewis,Ryan Adams,Otherside Remix ( Live ) - Single,Ten Songs From Live At Carnegie Hall [ Explicit ],"Hip-Hop/Rap , Music",Rock,$ 0.99,$ 1.29,"2011 Macklemore , LLC",( C ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,6:10,6:36,31-Aug-11,"June 9 , 2015",0
3093,22994,Electro Man,Electro Man,Calvin Harris,Calvin Harris,I Created Disco,I Created Disco,"Electronic , Music , Pop , Dance , Rock","Dance & Electronic , Pop , House",$ 0.99,$ 0.99,2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited,2002 Defected Records Ltd,4:58,4:56,11-Jun-07,"February 22 , 2012",1
1278,34912,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],When Love Takes Over ( Feat . Kelly Rowland ; Electro Extended ; Continuous Mix Version ),David Guetta,David Guetta,One Love ( Deluxe Version ),One Love ( Deluxe Version ),"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,2:51,4:23,21-Aug-09,"August 21 , 2009",0
1278,27994,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,David Guetta,One Love ( Deluxe Version ),Listen ( Deluxe ),"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2015 If Moving Your Mine,2:51,3:20,21-Aug-09,"November 24 , 2014",0
1343,6231,Find You ( feat . Matthew Koma & Miriam Bryant ) [ Mike Hawkins Remix ],Beautiful Now ( KDrew Remix ) [ feat . Jon Bellion ],Zedd,Zedd,Find You ( Remixes ),Beautiful Now ( Remixes ),"Dance , Music , Electronic",Dance & Electronic,$ 1.29,$ 1.29,2014 Interscope Records,( C ) 2015 Interscope Records,4:26,3:59,8-Apr-14,"July 10 , 2015",0
508,55899,Afire Love,Afire Love,Ed Sheeran,Ed Sheeran,x,x,"Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative",Pop,$ 1.29,$ 1.29,"2014 Asylum Records UK , a Warner Music UK Company",( C ) 2014 mau5trap Recordings Ltd,5:14,5:14,20-Jun-14,"June 20 , 2014",1
588,55899,Afire Love,Afire Love,Ed Sheeran,Ed Sheeran,x,x,"Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative",Pop,$ 1.29,$ 1.29,"2014 Asylum Records UK , a Warner Music UK Company",( C ) 2014 mau5trap Recordings Ltd,5:14,5:14,20-Jun-14,"June 20 , 2014",1
6624,800,This Love ( Karaoke Version ),This Love,Taylor Swift,Taylor Swift,Taylor Swift Karaoke : 1989,1989,"Pop , Music",Pop,$ 1.29,$ 1.29,"‰ ãÑ 2014 Big Machine Records , LLC","( C ) 2014 Big Machine Records , LLC .",4:07,4:10,3-Mar-15,"October 27 , 2014",0
4761,6229,Stay the Night ( feat . Hayley Williams ),Beautiful Now ( Zonderling Remix ) [ feat . Jon Bellion ],Zedd,Zedd,"NOW That 's What I Call Music , Vol . 49",Beautiful Now ( Remixes ),"Pop , Music",Dance & Electronic,Album Only,$ 1.29,"‰ ãÑ 2014 UMG Recordings , Inc. and Sony Music Entertainment",( C ) 2015 Interscope Records,3:34,3:53,4-Feb-14,"July 10 , 2015",0
4761,6235,Stay the Night ( feat . Hayley Williams ),Beautiful Now ( Scout Remix ) [ feat . Jon Bellion ],Zedd,Zedd,"NOW That 's What I Call Music , Vol . 49",Beautiful Now ( Scout Remix ),"Pop , Music",Dance & Electronic,Album Only,$ 1.29,"‰ ãÑ 2014 UMG Recordings , Inc. and Sony Music Entertainment",( C ) 2015 Interscope Records,3:34,3:18,4-Feb-14,"October 9 , 2015",0
642,24635,I 've Got All This Ringing In My Ears and None On My Fingers,I 've Got All This Ringing In My Ears And None On My Fingers,Fall Out Boy,Fall Out Boy,Infinity On High,Infinity On High,"Alternative , Music , Rock , Adult Alternative , Punk",Rock,$ 0.99,$ 0.99,2007 The Island Def Jam Music Group,( C ) 2007 The Island Def Jam Music Group,4:06,4:06,6-Feb-07,"February 6 , 2007",1
254,49104,Shining,Shining,X Ambassadors,X Ambassadors,The Reason - EP,The Reason EP,"Alternative , Music , Rock , Adult Alternative , Electronic",Alternative Rock,$ 1.29,$ 1.29,2015 KIDinaKORNER/Interscope Records,( C ) 2015 KIDinaKORNER/Interscope Records,3:40,3:37,10-Aug-15,"August 10 , 2015",1
